X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
588;307;0.5094665;0.5179145;0.5094665;0.5179145;648.5;0.16459;False;14/04/2026 5:38:15 PM:49;1776152295049;;
489;272;0.4234201;0.4596362;0.48599;0.5040429;625.0;0.1702237;False;14/04/2026 5:38:16 PM:29;1776152296029;;
493;273;0.4268548;0.4609843;0.4859873;0.5040432;625.7;0.1702217;False;14/04/2026 5:38:16 PM:49;1776152296049;;
494;273;0.427649;0.4612713;0.4559306;0.4777604;628.0;0.1790477;False;14/04/2026 5:38:16 PM:70;1776152296070;;
494;273;0.4278863;0.461614;0.4445853;0.4827687;630.1;0.1790343;False;14/04/2026 5:38:16 PM:89;1776152296089;;
494;273;0.4280989;0.4619204;0.4445885;0.4827719;632.0;0.1790354;False;14/04/2026 5:38:16 PM:108;1776152296108;;
495;274;0.4282835;0.4621859;0.4445934;0.4827779;633.7;0.179037;False;14/04/2026 5:38:16 PM:127;1776152296127;;
455;274;0.3937459;0.4622951;0.2068938;0.4745208;635.2;0.1913016;False;14/04/2026 5:38:16 PM:146;1776152296146;;
429;274;0.3719029;0.4626718;0.2199843;0.4902349;636.5;0.1912693;False;14/04/2026 5:38:16 PM:166;1776152296166;;
409;274;0.3542444;0.4630127;0.2200091;0.4902383;637.7;0.1912881;False;14/04/2026 5:38:16 PM:185;1776152296185;;
379;274;0.3281405;0.4627138;0.1695713;0.4364759;636.5;0.1969092;False;14/04/2026 5:38:16 PM:206;1776152296206;;
356;274;0.3083193;0.4624566;0.1695701;0.436472;635.5;0.1968885;False;14/04/2026 5:38:16 PM:226;1776152296226;;
339;274;0.2933685;0.4622406;0.1695683;0.4364663;634.6;0.1968572;False;14/04/2026 5:38:16 PM:245;1776152296245;;
324;274;0.280432;0.4621402;0.1673348;0.4428313;633.6;0.1877184;False;14/04/2026 5:38:16 PM:265;1776152296265;;
312;273;0.2701916;0.4620084;0.1660106;0.4393403;632.8;0.187654;False;14/04/2026 5:38:16 PM:284;1776152296284;;
