X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
365;318;0.3160776;0.5369763;0.5555809;0.3604707;469.9;0.2542251;False;14/04/2026 5:29:46 PM:498;1776151786498;;
497;308;0.4300108;0.5205043;0.5477236;0.4201256;470.5;0.2467435;False;14/04/2026 5:29:46 PM:699;1776151786699;;
498;308;0.4312492;0.5201468;0.478018;0.4991163;471.1;0.2580295;False;14/04/2026 5:29:46 PM:717;1776151786717;;
499;308;0.4317891;0.5197847;0.4663801;0.4891273;471.6;0.2584698;False;14/04/2026 5:29:46 PM:736;1776151786736;;
499;308;0.4322823;0.5194494;0.4662654;0.489161;472.0;0.2596055;False;14/04/2026 5:29:46 PM:755;1776151786755;;
543;308;0.4701204;0.5197728;0.5816417;0.5239176;470.7;0.2818153;False;14/04/2026 5:29:46 PM:843;1776151786843;;
549;306;0.475578;0.517495;0.5728366;0.4227688;469.4;0.2910007;False;14/04/2026 5:29:46 PM:861;1776151786861;;
555;305;0.4803256;0.5154554;0.5728337;0.4227594;468.3;0.2908799;False;14/04/2026 5:29:46 PM:878;1776151786878;;
560;304;0.4845251;0.5136059;0.5728484;0.4228069;467.4;0.2914808;False;14/04/2026 5:29:46 PM:898;1776151786898;;
567;304;0.4908723;0.5134671;0.5938895;0.5042481;466.2;0.2980779;False;14/04/2026 5:29:46 PM:918;1776151786918;;
573;304;0.4957781;0.5135047;0.5933873;0.5157468;465.1;0.2955678;False;14/04/2026 5:29:46 PM:936;1776151786936;;
578;304;0.5002871;0.5135405;0.5933952;0.5157473;464.1;0.2957667;False;14/04/2026 5:29:46 PM:955;1776151786955;;
580;304;0.5023982;0.513121;0.5760146;0.4615479;465.5;0.2559246;False;14/04/2026 5:29:46 PM:975;1776151786975;;
584;304;0.5055207;0.5130105;0.5907044;0.4915304;466.8;0.2536473;False;14/04/2026 5:29:46 PM:995;1776151786995;;
587;304;0.5081806;0.5129136;0.5907427;0.491533;468.0;0.2543949;False;14/04/2026 5:29:47 PM:14;1776151787014;;
588;304;0.5093803;0.5127661;0.5753782;0.4730796;467.9;0.2360975;False;14/04/2026 5:29:47 PM:34;1776151787034;;
591;304;0.5119847;0.5129505;0.5964224;0.5238203;467.9;0.2344112;False;14/04/2026 5:29:47 PM:52;1776151787052;;
592;304;0.5127901;0.5128827;0.576491;0.5038694;467.9;0.2345527;False;14/04/2026 5:29:47 PM:71;1776151787071;;
593;304;0.5135164;0.5128208;0.5764108;0.503888;467.9;0.235043;False;14/04/2026 5:29:47 PM:91;1776151787091;;
594;303;0.5138956;0.512536;0.5510783;0.4722222;468.7;0.3017322;False;14/04/2026 5:29:47 PM:111;1776151787111;;
594;303;0.51432;0.5113909;0.5397281;0.4431672;469.4;0.2993268;False;14/04/2026 5:29:47 PM:129;1776151787129;;
594;302;0.5144542;0.5102594;0.5558565;0.4417184;470.1;0.2990583;False;14/04/2026 5:29:47 PM:148;1776151787148;;
595;302;0.51557;0.5101963;0.5803822;0.5045316;472.1;0.269427;False;14/04/2026 5:29:47 PM:168;1776151787168;;
596;302;0.5157385;0.5102348;0.5661992;0.5133965;473.9;0.2671656;False;14/04/2026 5:29:47 PM:187;1776151787187;;
596;302;0.5157967;0.5103503;0.5606244;0.5190366;475.6;0.266291;False;14/04/2026 5:29:47 PM:204;1776151787204;;
596;302;0.5159604;0.5103807;0.566185;0.5134002;477.0;0.2672989;False;14/04/2026 5:29:47 PM:223;1776151787223;;
597;302;0.5170329;0.5103398;0.5827327;0.4994467;476.9;0.2891787;False;14/04/2026 5:29:47 PM:243;1776151787243;;
598;302;0.5178779;0.5103143;0.5821556;0.4887817;476.7;0.2872643;False;14/04/2026 5:29:47 PM:261;1776151787261;;
599;302;0.5186188;0.5102915;0.5821656;0.4887831;476.6;0.287502;False;14/04/2026 5:29:47 PM:279;1776151787279;;
600;302;0.5192864;0.5102705;0.5821559;0.4887818;476.4;0.2872702;False;14/04/2026 5:29:47 PM:297;1776151787297;;
596;302;0.5161465;0.5094588;0.4744511;0.4546099;479.1;0.2593016;False;14/04/2026 5:29:47 PM:317;1776151787317;;
592;302;0.5126885;0.5095336;0.4635994;0.5162247;481.4;0.2574299;False;14/04/2026 5:29:47 PM:335;1776151787335;;
589;302;0.5097325;0.5096011;0.4636108;0.5162213;483.5;0.2573086;False;14/04/2026 5:29:47 PM:353;1776151787353;;
590;301;0.5110813;0.508411;0.5694003;0.4462746;480.3;0.2663571;False;14/04/2026 5:29:47 PM:372;1776151787372;;
591;301;0.5120599;0.508109;0.567316;0.4681186;477.4;0.2650061;False;14/04/2026 5:29:47 PM:391;1776151787391;;
592;301;0.5129368;0.5078359;0.5673239;0.4681246;474.8;0.2651817;False;14/04/2026 5:29:47 PM:410;1776151787410;;
593;301;0.5136606;0.5076805;0.5665104;0.4725004;472.4;0.2654954;False;14/04/2026 5:29:47 PM:428;1776151787428;;
597;300;0.5167112;0.5075873;0.5976885;0.475608;470.3;0.2781045;False;14/04/2026 5:29:47 PM:447;1776151787447;;
600;300;0.5192652;0.5074096;0.5981171;0.4698556;468.3;0.276905;False;14/04/2026 5:29:47 PM:466;1776151787466;;
602;300;0.5216123;0.5073166;0.6000437;0.4735589;466.6;0.2775165;False;14/04/2026 5:29:47 PM:484;1776151787484;;
605;300;0.5234599;0.5071236;0.5951598;0.4683237;466.4;0.2988911;False;14/04/2026 5:29:47 PM:504;1776151787504;;
606;300;0.5249397;0.5069658;0.5951304;0.4683195;466.2;0.2981068;False;14/04/2026 5:29:47 PM:523;1776151787523;;
608;300;0.5262891;0.5068191;0.5951325;0.4683198;466.0;0.2981614;False;14/04/2026 5:29:47 PM:543;1776151787543;;
608;300;0.5266699;0.5069339;0.5592445;0.5140486;465.7;0.2932104;False;14/04/2026 5:29:47 PM:563;1776151787563;;
609;300;0.5270427;0.5069028;0.5482828;0.4839551;465.3;0.2910528;False;14/04/2026 5:29:47 PM:581;1776151787581;;
609;300;0.5273768;0.5068741;0.5482777;0.4839543;465.0;0.2909402;False;14/04/2026 5:29:47 PM:600;1776151787600;;
610;300;0.5276932;0.5068464;0.5482742;0.4839537;464.8;0.290859;False;14/04/2026 5:29:47 PM:620;1776151787620;;
610;299;0.5279948;0.505504;0.5732631;0.4347257;459.8;0.2355153;False;14/04/2026 5:29:47 PM:639;1776151787639;;
610;299;0.5284948;0.5052624;0.5791384;0.4620115;455.3;0.23342;False;14/04/2026 5:29:47 PM:657;1776151787657;;
611;299;0.5289572;0.505038;0.5791472;0.4620115;451.2;0.2335114;False;14/04/2026 5:29:47 PM:676;1776151787676;;
611;299;0.5290699;0.5044819;0.5717198;0.4485964;447.6;0.2341293;False;14/04/2026 5:29:47 PM:694;1776151787694;;
612;298;0.53018;0.5033921;0.591203;0.4335897;449.6;0.2687631;False;14/04/2026 5:29:47 PM:715;1776151787715;;
612;298;0.5301967;0.5033469;0.5708417;0.4702262;451.4;0.2671413;False;14/04/2026 5:29:47 PM:732;1776151787732;;
612;298;0.5302123;0.5033061;0.5708324;0.4702304;453.1;0.2672113;False;14/04/2026 5:29:47 PM:750;1776151787750;;
616;299;0.5330827;0.5055334;0.6137071;0.5610662;453.8;0.2688621;False;14/04/2026 5:29:47 PM:771;1776151787771;;
618;300;0.5352676;0.5072242;0.613688;0.5610652;454.4;0.268484;False;14/04/2026 5:29:47 PM:789;1776151787789;;
621;301;0.5374324;0.5087307;0.6161091;0.5608921;455.0;0.2680576;False;14/04/2026 5:29:47 PM:807;1776151787807;;
623;302;0.5391669;0.5100804;0.6136749;0.5610647;455.5;0.2682277;False;14/04/2026 5:29:47 PM:826;1776151787826;;
624;294;0.5404272;0.4961564;0.609602;0.3141384;454.5;0.2423338;False;14/04/2026 5:29:47 PM:846;1776151787846;;
624;288;0.5406547;0.4858748;0.5947704;0.3200998;453.7;0.2409451;False;14/04/2026 5:29:47 PM:864;1776151787864;;
625;283;0.5407086;0.4775004;0.5886115;0.3271681;453.0;0.2412265;False;14/04/2026 5:29:47 PM:883;1776151787883;;
625;283;0.5411195;0.478764;0.5749076;0.5210216;457.2;0.2733723;False;14/04/2026 5:29:47 PM:904;1776151787904;;
