X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
403;296;0.3491711;0.4996465;0.3096891;0.6398752;543.6;0.2178532;False;15/04/2026 8:49:58 PM:23;1776250198023;;
402;298;0.3485547;0.5038003;0.3096502;0.6398893;544.3;0.2177311;False;15/04/2026 8:49:58 PM:44;1776250198044;;
398;301;0.3449304;0.5082378;0.2700887;0.6492696;543.0;0.2136914;False;15/04/2026 8:49:58 PM:66;1776250198066;;
395;303;0.3420233;0.5115825;0.2693113;0.6470829;541.8;0.2139457;False;15/04/2026 8:49:58 PM:85;1776250198085;;
392;305;0.3393454;0.5147049;0.2692758;0.6470912;540.6;0.2138841;False;15/04/2026 8:49:58 PM:107;1776250198107;;
389;306;0.337329;0.5165378;0.2728467;0.6344134;539.9;0.2013911;False;15/04/2026 8:49:58 PM:129;1776250198129;;
389;307;0.3366611;0.5180867;0.2873448;0.6360184;539.1;0.2015448;False;15/04/2026 8:49:58 PM:147;1776250198147;;
388;308;0.3360437;0.5195191;0.287346;0.6360178;538.5;0.2015497;False;15/04/2026 8:49:58 PM:169;1776250198169;;
391;309;0.3383488;0.5219998;0.3738444;0.652473;538.9;0.2140556;False;15/04/2026 8:49:58 PM:191;1776250198191;;
394;310;0.3408593;0.5244355;0.3834296;0.6597255;539.2;0.2140174;False;15/04/2026 8:49:58 PM:211;1776250198211;;
398;312;0.344359;0.5267193;0.3970346;0.6603486;539.5;0.2139903;False;15/04/2026 8:49:58 PM:231;1776250198231;;
397;313;0.3434753;0.5283296;0.3021987;0.6539097;539.2;0.2151326;False;15/04/2026 8:49:58 PM:252;1776250198252;;
394;313;0.3410568;0.5292604;0.2769459;0.6475629;538.9;0.2150963;False;15/04/2026 8:49:58 PM:272;1776250198272;;
391;314;0.3390134;0.5300675;0.2769139;0.6475636;538.7;0.2150746;False;15/04/2026 8:49:58 PM:292;1776250198292;;
389;314;0.3371896;0.5308059;0.2769029;0.647564;538.4;0.2150676;False;15/04/2026 8:49:58 PM:312;1776250198312;;
