X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
448;319;0.3878596;0.5389448;0.3390412;0.5789862;444.3;0.2334615;False;15/04/2026 9:09:32 PM:470;1776251372470;;
446;319;0.3866675;0.5392337;0.3390275;0.5789785;446.7;0.2335156;False;15/04/2026 9:09:32 PM:489;1776251372489;;
446;319;0.3861754;0.5393612;0.3499231;0.5725202;448.8;0.2335953;False;15/04/2026 9:09:32 PM:506;1776251372506;;
445;319;0.3857219;0.53948;0.3499253;0.5725213;450.8;0.2335868;False;15/04/2026 9:09:32 PM:524;1776251372524;;
445;319;0.3856415;0.5395173;0.3778464;0.5673743;450.3;0.213643;False;15/04/2026 9:09:32 PM:544;1776251372544;;
445;319;0.3855752;0.5395483;0.3778281;0.567362;449.9;0.2137189;False;15/04/2026 9:09:32 PM:562;1776251372562;;
445;319;0.3855164;0.5395763;0.3778288;0.5673627;449.5;0.2137151;False;15/04/2026 9:09:32 PM:580;1776251372580;;
445;319;0.3854628;0.5396097;0.3772085;0.5614859;449.2;0.2137304;False;15/04/2026 9:09:32 PM:598;1776251372598;;
447;320;0.386872;0.5396329;0.4208218;0.56661;449.0;0.229088;False;15/04/2026 9:09:32 PM:618;1776251372618;;
448;320;0.3879974;0.5396521;0.4208246;0.5666003;448.9;0.2291598;False;15/04/2026 9:09:32 PM:636;1776251372636;;
449;320;0.388978;0.5396696;0.4208275;0.5665928;448.8;0.2292148;False;15/04/2026 9:09:32 PM:654;1776251372654;;
459;319;0.39733;0.5394616;0.4947658;0.5261768;448.6;0.2256012;False;15/04/2026 9:09:32 PM:673;1776251372673;;
468;319;0.4053259;0.5391675;0.5054777;0.5201094;448.5;0.2257333;False;15/04/2026 9:09:32 PM:691;1776251372691;;
472;319;0.4090442;0.538927;0.4787047;0.5213541;448.3;0.2257148;False;15/04/2026 9:09:32 PM:708;1776251372708;;
478;319;0.4143555;0.5387811;0.4947536;0.5261685;448.1;0.2256534;False;15/04/2026 9:09:32 PM:729;1776251372729;;
478;319;0.414172;0.5389972;0.4029208;0.5681841;448.4;0.234198;False;15/04/2026 9:09:32 PM:749;1776251372749;;
478;319;0.4140471;0.5391263;0.404118;0.5651286;448.6;0.2345349;False;15/04/2026 9:09:32 PM:767;1776251372767;;
478;319;0.4139365;0.5392416;0.4041218;0.5651264;448.8;0.2345505;False;15/04/2026 9:09:32 PM:785;1776251372785;;
478;319;0.4139395;0.53925;0.4184544;0.5406896;449.5;0.2243961;False;15/04/2026 9:09:32 PM:805;1776251372805;;
478;319;0.413942;0.5392569;0.4184369;0.5406737;450.1;0.2245149;False;15/04/2026 9:09:32 PM:822;1776251372822;;
