X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
541;345;0.4687001;0.582909;0.3530808;0.6132138;477.9;0.2371438;False;15/04/2026 9:00:02 PM:714;1776250802714;;
541;345;0.4686739;0.5830086;0.4668543;0.5910226;477.2;0.2491406;False;15/04/2026 9:00:02 PM:745;1776250802745;;
538;345;0.4655927;0.5830616;0.4187853;0.5890784;476.6;0.2495234;False;15/04/2026 9:00:02 PM:774;1776250802774;;
522;346;0.4516867;0.5835321;0.3507663;0.6080373;477.0;0.2556446;False;15/04/2026 9:00:02 PM:805;1776250802805;;
510;346;0.4414022;0.5839141;0.3507652;0.6080375;477.4;0.2556422;False;15/04/2026 9:00:02 PM:835;1776250802835;;
508;346;0.440023;0.5848101;0.4025216;0.6234919;476.6;0.2391375;False;15/04/2026 9:00:02 PM:866;1776250802866;;
505;347;0.4370621;0.5852468;0.3818238;0.6158472;476.0;0.2393515;False;15/04/2026 9:00:02 PM:896;1776250802896;;
504;347;0.4363629;0.585851;0.4025574;0.623474;475.4;0.2393064;False;15/04/2026 9:00:02 PM:926;1776250802926;;
505;347;0.4375791;0.5858766;0.4609458;0.5964319;475.3;0.2478735;False;15/04/2026 9:00:02 PM:957;1776250802957;;
506;347;0.4385131;0.5858974;0.4609536;0.5964241;475.2;0.2479363;False;15/04/2026 9:00:02 PM:987;1776250802987;;
507;346;0.438729;0.5851429;0.446506;0.5624729;474.3;0.2576017;False;15/04/2026 9:00:03 PM:39;1776250803039;;
507;346;0.4386082;0.5849395;0.4262249;0.5687257;473.5;0.2582306;False;15/04/2026 9:00:03 PM:68;1776250803068;;
495;346;0.4283715;0.5849376;0.337767;0.5839181;472.3;0.2428162;False;15/04/2026 9:00:03 PM:98;1776250803098;;
486;346;0.4205473;0.5849359;0.3377634;0.5839214;471.1;0.2427797;False;15/04/2026 9:00:03 PM:129;1776250803129;;
494;346;0.4277936;0.5850075;0.4941929;0.5960011;470.8;0.2500599;False;15/04/2026 9:00:03 PM:161;1776250803161;;
496;346;0.4294448;0.5850663;0.4629264;0.5962626;470.5;0.2502039;False;15/04/2026 9:00:03 PM:191;1776250803191;;
497;346;0.429972;0.5851371;0.4494225;0.5978495;472.6;0.2591089;False;15/04/2026 9:00:03 PM:222;1776250803222;;
497;347;0.4303953;0.5851952;0.4494225;0.5978495;474.6;0.2591083;False;15/04/2026 9:00:03 PM:252;1776250803252;;
497;347;0.4301809;0.5851982;0.4183883;0.5911234;474.8;0.2355269;False;15/04/2026 9:00:03 PM:283;1776250803283;;
497;347;0.4300108;0.5852007;0.4183906;0.5911206;475.1;0.2355533;False;15/04/2026 9:00:03 PM:313;1776250803313;;
493;347;0.4272842;0.5856242;0.3804195;0.6148031;474.6;0.2529555;False;15/04/2026 9:00:03 PM:344;1776250803344;;
490;347;0.4246546;0.5860867;0.3757665;0.6184559;474.2;0.2530033;False;15/04/2026 9:00:03 PM:376;1776250803376;;
490;347;0.423887;0.5860935;0.3929902;0.5985118;474.0;0.2497594;False;15/04/2026 9:00:03 PM:407;1776250803407;;
489;347;0.4232959;0.5860994;0.3930458;0.5984874;473.8;0.2500356;False;15/04/2026 9:00:03 PM:436;1776250803436;;
488;347;0.4227956;0.5861049;0.3930378;0.598491;473.6;0.2499947;False;15/04/2026 9:00:03 PM:466;1776250803466;;
487;347;0.4219452;0.585756;0.3857862;0.5677339;475.4;0.2392983;False;15/04/2026 9:00:03 PM:498;1776250803498;;
486;347;0.4212795;0.5854809;0.3858133;0.5677197;477.0;0.2394544;False;15/04/2026 9:00:03 PM:528;1776250803528;;
483;348;0.4179863;0.5870376;0.3554502;0.6386129;477.3;0.2643445;False;15/04/2026 9:00:03 PM:559;1776250803559;;
480;348;0.4153931;0.5882863;0.3554507;0.6386144;477.6;0.2643354;False;15/04/2026 9:00:03 PM:590;1776250803590;;
488;348;0.4228796;0.5877151;0.4850839;0.5647347;478.5;0.2693369;False;15/04/2026 9:00:03 PM:622;1776250803622;;
497;348;0.4307058;0.5871695;0.4978448;0.5626056;479.3;0.2693131;False;15/04/2026 9:00:03 PM:655;1776250803655;;
498;348;0.4309553;0.5871732;0.4403768;0.5896029;480.0;0.2594695;False;15/04/2026 9:00:03 PM:686;1776250803686;;
498;348;0.4311558;0.5871764;0.4403978;0.5895894;480.6;0.259599;False;15/04/2026 9:00:03 PM:718;1776250803718;;
494;347;0.427676;0.5865036;0.3731285;0.5560172;481.0;0.2519992;False;15/04/2026 9:00:03 PM:750;1776250803750;;
491;347;0.4250047;0.5859683;0.3731566;0.5560032;481.4;0.2521467;False;15/04/2026 9:00:03 PM:780;1776250803780;;
490;347;0.424501;0.5861219;0.3954122;0.5991734;480.5;0.252728;False;15/04/2026 9:00:03 PM:813;1776250803813;;
490;347;0.4240824;0.5862502;0.3954134;0.5991672;479.6;0.2527827;False;15/04/2026 9:00:03 PM:844;1776250803844;;
489;347;0.4237689;0.5863036;0.3962811;0.5952284;477.4;0.2477164;False;15/04/2026 9:00:03 PM:877;1776250803877;;
489;347;0.4237021;0.5863997;0.4013813;0.5994529;475.3;0.2477964;False;15/04/2026 9:00:03 PM:909;1776250803909;;
486;347;0.4209173;0.5862698;0.3636649;0.5736018;477.0;0.2527617;False;15/04/2026 9:00:03 PM:941;1776250803941;;
481;347;0.4166993;0.5860089;0.3461278;0.5658613;478.5;0.2528918;False;15/04/2026 9:00:03 PM:972;1776250803972;;
476;347;0.4118489;0.585829;0.3364094;0.5679362;478.8;0.2626747;False;15/04/2026 9:00:04 PM:4;1776250804004;;
471;347;0.4082922;0.5856906;0.3364538;0.5679153;479.2;0.2629298;False;15/04/2026 9:00:04 PM:34;1776250804034;;
455;346;0.394247;0.5851387;0.2758003;0.5523088;479.8;0.2577105;False;15/04/2026 9:00:04 PM:66;1776250804066;;
443;346;0.3837449;0.584691;0.2758059;0.5523058;480.4;0.2577512;False;15/04/2026 9:00:04 PM:98;1776250804098;;
433;346;0.3752367;0.5845392;0.2735959;0.5607072;481.0;0.2576608;False;15/04/2026 9:00:04 PM:129;1776250804129;;
433;346;0.3746842;0.5845045;0.3572824;0.5793072;481.1;0.2638208;False;15/04/2026 9:00:04 PM:162;1776250804162;;
432;346;0.3742495;0.5844765;0.3572915;0.5792996;481.2;0.2639143;False;15/04/2026 9:00:04 PM:193;1776250804193;;
432;346;0.3741025;0.5839506;0.370117;0.5484585;480.1;0.2789178;False;15/04/2026 9:00:04 PM:225;1776250804225;;
432;346;0.3739836;0.5835168;0.3701148;0.5484532;479.2;0.2789654;False;15/04/2026 9:00:04 PM:256;1776250804256;;
432;346;0.3743711;0.583589;0.382958;0.5881512;478.5;0.2588652;False;15/04/2026 9:00:04 PM:291;1776250804291;;
433;346;0.3746584;0.5836437;0.3829573;0.5881515;477.8;0.2588641;False;15/04/2026 9:00:04 PM:323;1776250804323;;
557;346;0.4822084;0.5836105;0.7216436;0.5691364;479.2;0.2198738;False;15/04/2026 9:00:04 PM:356;1776250804356;;
630;346;0.5452333;0.5835837;0.7216426;0.5691254;480.4;0.2199969;False;15/04/2026 9:00:04 PM:388;1776250804388;;
658;346;0.5699638;0.5835606;0.6695033;0.5790437;481.6;0.236179;False;15/04/2026 9:00:04 PM:421;1776250804421;;
678;346;0.5871049;0.5835413;0.6695044;0.5790548;482.6;0.2360712;False;15/04/2026 9:00:04 PM:454;1776250804454;;
699;346;0.6054376;0.5837013;0.6966203;0.5953121;481.2;0.2459788;False;15/04/2026 9:00:04 PM:486;1776250804486;;
715;346;0.6189137;0.583838;0.6966186;0.5953181;479.9;0.2458702;False;15/04/2026 9:00:04 PM:520;1776250804520;;
753;346;0.6518062;0.5835952;0.7845479;0.5626802;479.7;0.2391845;False;15/04/2026 9:00:04 PM:553;1776250804553;;
778;345;0.6734221;0.5834054;0.7845499;0.5626711;479.5;0.2393159;False;15/04/2026 9:00:04 PM:583;1776250804583;;
778;345;0.6736382;0.5833377;0.6786342;0.5686256;478.0;0.2286494;False;15/04/2026 9:00:04 PM:619;1776250804619;;
779;345;0.6743084;0.5830833;0.6887717;0.5582579;476.6;0.2286943;False;15/04/2026 9:00:04 PM:652;1776250804652;;
753;346;0.6515305;0.5842933;0.5190458;0.621829;477.3;0.2356006;False;15/04/2026 9:00:04 PM:684;1776250804684;;
