X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
682;320;0.5905939;0.5406708;0.5905939;0.5406708;453.2;0.2215986;False;14/04/2026 5:14:05 PM:313;1776150845313;;
760;270;0.6574782;0.4569953;0.7061761;0.4381477;458.7;0.2040644;False;14/04/2026 5:14:06 PM:324;1776150846324;;
766;270;0.6628032;0.4569084;0.7062075;0.4381358;461.3;0.2041446;False;14/04/2026 5:14:06 PM:345;1776150846345;;
792;271;0.685963;0.4570014;0.8044433;0.4631595;464.8;0.2193282;False;14/04/2026 5:14:06 PM:365;1776150846365;;
815;271;0.7051395;0.45719;0.8154772;0.4694625;467.9;0.2196223;False;14/04/2026 5:14:06 PM:385;1776150846385;;
832;271;0.7202115;0.4573595;0.8154728;0.4694649;470.6;0.2196059;False;14/04/2026 5:14:06 PM:405;1776150846405;;
718;273;0.621498;0.4604759;0.2948136;0.5349517;473.0;0.1822234;False;14/04/2026 5:14:06 PM:427;1776150846427;;
652;274;0.5647439;0.463449;0.3189973;0.5422461;475.1;0.182127;False;14/04/2026 5:14:06 PM:447;1776150846447;;
596;276;0.5160955;0.4659883;0.2975264;0.5419666;477.0;0.1820618;False;14/04/2026 5:14:06 PM:467;1776150846467;;
595;277;0.515417;0.4685594;0.4974939;0.5462587;478.1;0.1808459;False;14/04/2026 5:14:06 PM:488;1776150846488;;
594;279;0.514064;0.4707042;0.482252;0.5483322;479.1;0.1808426;False;14/04/2026 5:14:06 PM:507;1776150846507;;
592;280;0.5128139;0.472714;0.4822492;0.5483373;480.0;0.1808431;False;14/04/2026 5:14:06 PM:527;1776150846527;;
590;281;0.5111665;0.4746372;0.4734856;0.5515518;480.8;0.1808449;False;14/04/2026 5:14:06 PM:548;1776150846548;;
587;281;0.5085538;0.4751743;0.4580979;0.5251583;486.5;0.1694831;False;14/04/2026 5:14:06 PM:569;1776150846569;;
586;282;0.5072287;0.4757891;0.4683497;0.5311301;491.7;0.1695159;False;14/04/2026 5:14:06 PM:589;1776150846589;;
584;282;0.5060347;0.4763555;0.468357;0.5311266;496.4;0.1695195;False;14/04/2026 5:14:06 PM:609;1776150846609;;
571;282;0.4939975;0.4765262;0.379324;0.5183094;496.6;0.1835239;False;14/04/2026 5:14:06 PM:629;1776150846629;;
560;282;0.4847415;0.4766686;0.3793584;0.5182883;496.8;0.1835366;False;14/04/2026 5:14:06 PM:649;1776150846649;;
551;282;0.4771078;0.4767954;0.3793646;0.5182844;496.9;0.1835391;False;14/04/2026 5:14:06 PM:669;1776150846669;;
544;282;0.4707798;0.476908;0.3793596;0.5182874;497.1;0.1835373;False;14/04/2026 5:14:06 PM:689;1776150846689;;
552;284;0.4777347;0.4796396;0.5582606;0.5769922;494.6;0.162653;False;14/04/2026 5:14:06 PM:710;1776150846710;;
558;285;0.4830382;0.481814;0.5583496;0.5769617;492.4;0.1627005;False;14/04/2026 5:14:06 PM:729;1776150846729;;
563;286;0.4878178;0.4838631;0.558337;0.576966;490.4;0.1626937;False;14/04/2026 5:14:06 PM:749;1776150846749;;
565;287;0.4891472;0.484029;0.5276592;0.5225392;491.0;0.1745069;False;14/04/2026 5:14:06 PM:770;1776150846770;;
566;287;0.4902351;0.4841682;0.5277622;0.5225031;491.6;0.1745373;False;14/04/2026 5:14:06 PM:791;1776150846791;;
