X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
431;276;0.3694693;0.4460184;0.2955251;0.5747179;449.8;0.2472611;False;15/04/2026 9:29:49 PM:639;1776252589639;;
422;278;0.3617048;0.4479476;0.2947005;0.5522565;450.1;0.2473829;False;15/04/2026 9:29:49 PM:657;1776252589657;;
414;279;0.3551914;0.4497112;0.2947168;0.5522468;450.3;0.2474548;False;15/04/2026 9:29:49 PM:678;1776252589678;;
420;280;0.3600556;0.4522912;0.4636054;0.5656829;449.1;0.2532651;False;15/04/2026 9:29:49 PM:700;1776252589700;;
424;282;0.3638357;0.4543315;0.4636449;0.5656613;448.1;0.2534218;False;15/04/2026 9:29:49 PM:720;1776252589720;;
428;283;0.3671531;0.4561525;0.463661;0.5656524;447.1;0.2534849;False;15/04/2026 9:29:49 PM:740;1776252589740;;
462;283;0.396372;0.4564473;0.5844032;0.538874;447.3;0.2641261;False;15/04/2026 9:29:49 PM:765;1776252589765;;
484;283;0.415006;0.4566573;0.5843536;0.5388923;447.5;0.2639873;False;15/04/2026 9:29:49 PM:784;1776252589784;;
503;283;0.4317679;0.4572329;0.5877685;0.5105727;447.7;0.2645653;False;15/04/2026 9:29:49 PM:805;1776252589805;;
499;283;0.4281123;0.4573074;0.3840179;0.5292094;446.6;0.2525828;False;15/04/2026 9:29:49 PM:827;1776252589827;;
496;284;0.4258284;0.4575963;0.3887784;0.5202413;445.7;0.2529199;False;15/04/2026 9:29:49 PM:846;1776252589846;;
494;284;0.4239191;0.4578507;0.3887765;0.5202426;444.8;0.2529087;False;15/04/2026 9:29:49 PM:865;1776252589865;;
494;285;0.4240195;0.4604526;0.4453852;0.5766786;444.4;0.2509472;False;15/04/2026 9:29:49 PM:887;1776252589887;;
494;287;0.4241003;0.4625191;0.4453949;0.5766732;444.0;0.2509881;False;15/04/2026 9:29:49 PM:906;1776252589906;;
495;288;0.424224;0.463797;0.4389542;0.5680647;443.6;0.2510744;False;15/04/2026 9:29:49 PM:925;1776252589925;;
495;288;0.4243322;0.4649104;0.4389667;0.568058;443.3;0.2511242;False;15/04/2026 9:29:49 PM:944;1776252589944;;
500;288;0.4285804;0.4650036;0.5093164;0.5425061;443.4;0.254061;False;15/04/2026 9:29:49 PM:965;1776252589965;;
503;289;0.4317613;0.4654124;0.5079372;0.5295196;443.4;0.254271;False;15/04/2026 9:29:49 PM:984;1776252589984;;
507;289;0.4346099;0.4657913;0.5079444;0.5295163;443.5;0.2542983;False;15/04/2026 9:29:50 PM:3;1776252590003;;
508;289;0.4358995;0.4665927;0.4925047;0.5603743;442.5;0.2550533;False;15/04/2026 9:29:50 PM:24;1776252590024;;
509;290;0.436657;0.4671144;0.4875877;0.5573768;441.5;0.2553221;False;15/04/2026 9:29:50 PM:43;1776252590043;;
509;290;0.4368137;0.4674397;0.4756849;0.5333244;440.7;0.2553464;False;15/04/2026 9:29:50 PM:62;1776252590062;;
510;290;0.4374758;0.4679612;0.4875855;0.5573784;439.9;0.2553117;False;15/04/2026 9:29:50 PM:81;1776252590081;;
573;291;0.4914497;0.4686518;0.7304688;0.5063915;439.1;0.2377896;False;15/04/2026 9:29:50 PM:103;1776252590103;;
