X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
743;316;0.6459692;0.5323269;0.7156689;0.4941489;437.4;0.2354905;False;11/04/2026 10:53:51 AM:180;1775868831180;;
750;316;0.6518893;0.5322663;0.7156694;0.4941467;438.0;0.2355045;False;11/04/2026 10:53:51 AM:200;1775868831200;;
754;316;0.655777;0.5322324;0.7055217;0.4996106;438.6;0.2354235;False;11/04/2026 10:53:51 AM:220;1775868831220;;
754;316;0.6555895;0.5322584;0.64782;0.5338666;438.5;0.2303283;False;11/04/2026 10:53:51 AM:241;1775868831241;;
754;316;0.655444;0.5322784;0.6478239;0.5338497;438.4;0.2304079;False;11/04/2026 10:53:51 AM:260;1775868831260;;
754;316;0.6553102;0.532297;0.6478229;0.5338519;438.4;0.2303987;False;11/04/2026 10:53:51 AM:280;1775868831280;;
758;316;0.6592946;0.532251;0.713513;0.5138225;438.2;0.2385754;False;11/04/2026 10:53:51 AM:301;1775868831301;;
762;316;0.6623073;0.5322142;0.7135226;0.5138042;438.0;0.2386964;False;11/04/2026 10:53:51 AM:321;1775868831321;;
765;316;0.6648012;0.532182;0.7135275;0.513796;437.9;0.2387497;False;11/04/2026 10:53:51 AM:339;1775868831339;;
766;315;0.6660237;0.5315598;0.6990869;0.4809249;439.4;0.2376211;False;11/04/2026 10:53:51 AM:359;1775868831359;;
767;315;0.6664325;0.5309774;0.6860997;0.4784956;440.7;0.2377245;False;11/04/2026 10:53:51 AM:378;1775868831378;;
767;315;0.6668135;0.5304291;0.6860994;0.478496;441.9;0.2377218;False;11/04/2026 10:53:51 AM:397;1775868831397;;
758;315;0.6590787;0.5303891;0.5635886;0.4983683;439.3;0.2361342;False;11/04/2026 10:53:51 AM:417;1775868831417;;
751;315;0.6530741;0.5303553;0.5635943;0.4983501;436.9;0.2362241;False;11/04/2026 10:53:51 AM:436;1775868831436;;
745;315;0.6481306;0.5303256;0.5635944;0.4983493;434.8;0.2362286;False;11/04/2026 10:53:51 AM:453;1775868831453;;
741;314;0.6438633;0.5302982;0.5635965;0.4983451;432.8;0.2362487;False;11/04/2026 10:53:51 AM:472;1775868831472;;
736;314;0.6401495;0.5302728;0.5635957;0.4983472;431.1;0.2362389;False;11/04/2026 10:53:51 AM:490;1775868831490;;
739;314;0.6423375;0.5300329;0.6846945;0.4870075;432.5;0.2257187;False;11/04/2026 10:53:51 AM:510;1775868831510;;
743;314;0.6457295;0.5291605;0.7050981;0.4640172;433.7;0.2257389;False;11/04/2026 10:53:51 AM:529;1775868831529;;
