X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
558;252;0.4833854;0.4252034;0.6445037;0.4910119;719.0;0.2114229;False;14/04/2026 4:54:14 PM:45;1776149654045;;
581;252;0.5033054;0.4253506;0.6444708;0.4910149;716.6;0.2112685;False;14/04/2026 4:54:14 PM:64;1776149654064;;
600;252;0.5197545;0.4254889;0.644456;0.4910163;714.4;0.2111986;False;14/04/2026 4:54:14 PM:83;1776149654083;;
635;252;0.5494752;0.4259522;0.7150331;0.4720254;713.3;0.2271719;False;14/04/2026 4:54:14 PM:105;1776149654105;;
659;252;0.5707709;0.4263307;0.7150289;0.4720199;712.2;0.2270442;False;14/04/2026 4:54:14 PM:124;1776149654124;;
679;253;0.5879691;0.4266757;0.7150295;0.4720205;711.3;0.22706;False;14/04/2026 4:54:14 PM:143;1776149654143;;
682;253;0.590501;0.4267974;0.6336061;0.4837012;710.0;0.2359791;False;14/04/2026 4:54:14 PM:164;1776149654164;;
687;253;0.5946475;0.4269309;0.6573937;0.4927324;708.9;0.2357805;False;14/04/2026 4:54:14 PM:182;1776149654182;;
688;253;0.5957202;0.4270806;0.625316;0.493544;707.9;0.2358007;False;14/04/2026 4:54:14 PM:202;1776149654202;;
689;253;0.5966374;0.4272128;0.6253518;0.4935393;707.0;0.2358533;False;14/04/2026 4:54:14 PM:222;1776149654222;;
700;253;0.6058609;0.4274973;0.7028845;0.4761682;706.0;0.2262254;False;14/04/2026 4:54:14 PM:243;1776149654243;;
709;253;0.6136009;0.4278261;0.7082042;0.467215;705.2;0.2261281;False;14/04/2026 4:54:14 PM:262;1776149654262;;
717;253;0.6202909;0.4281301;0.7082016;0.4672144;704.4;0.2261104;False;14/04/2026 4:54:14 PM:282;1776149654282;;
722;253;0.625187;0.4282836;0.7028795;0.4761673;703.7;0.2261939;False;14/04/2026 4:54:14 PM:301;1776149654301;;
729;254;0.6307569;0.4285397;0.7134767;0.4436586;703.8;0.2363885;False;14/04/2026 4:54:14 PM:322;1776149654322;;
734;254;0.6351119;0.4287481;0.713492;0.4436536;704.0;0.2364094;False;14/04/2026 4:54:14 PM:341;1776149654341;;
738;254;0.6389486;0.4289389;0.7134938;0.4436529;704.1;0.236412;False;14/04/2026 4:54:14 PM:361;1776149654361;;
754;254;0.6528645;0.4290972;0.7836834;0.4412901;705.7;0.217128;False;14/04/2026 4:54:14 PM:381;1776149654381;;
764;254;0.661355;0.4292058;0.770364;0.4382273;707.1;0.2169369;False;14/04/2026 4:54:14 PM:401;1776149654401;;
772;254;0.6684504;0.429302;0.7703622;0.4382273;708.4;0.2169154;False;14/04/2026 4:54:14 PM:420;1776149654420;;
776;254;0.6717408;0.4295921;0.7453246;0.4759376;711.8;0.2268316;False;14/04/2026 4:54:14 PM:441;1776149654441;;
779;254;0.6743495;0.429829;0.7453703;0.4759213;714.8;0.2270513;False;14/04/2026 4:54:14 PM:460;1776149654460;;
782;255;0.6766744;0.4300467;0.7453778;0.4759185;717.5;0.2270875;False;14/04/2026 4:54:14 PM:480;1776149654480;;
789;255;0.6829661;0.4300644;0.7822177;0.4650241;713.0;0.2305586;False;14/04/2026 4:54:14 PM:501;1776149654501;;
794;255;0.687558;0.4302197;0.7802957;0.4743374;709.0;0.2306467;False;14/04/2026 4:54:14 PM:520;1776149654520;;
800;255;0.6925052;0.4307057;0.7878668;0.4872773;705.3;0.2306976;False;14/04/2026 4:54:14 PM:539;1776149654539;;
808;255;0.6991382;0.4305439;0.8052126;0.4224671;702.2;0.2344364;False;14/04/2026 4:54:14 PM:560;1776149654560;;
814;255;0.704414;0.4304104;0.8052413;0.4224517;699.3;0.2345123;False;14/04/2026 4:54:14 PM:579;1776149654579;;
819;255;0.7088113;0.4302956;0.80525;0.422447;696.7;0.2345348;False;14/04/2026 4:54:14 PM:599;1776149654599;;
823;255;0.7125161;0.4301962;0.8052533;0.4224451;694.4;0.2345437;False;14/04/2026 4:54:14 PM:617;1776149654617;;
827;255;0.7159485;0.4301017;0.8052527;0.4224455;692.3;0.2345421;False;14/04/2026 4:54:14 PM:637;1776149654637;;
829;255;0.7177811;0.4300617;0.7931328;0.4258712;691.6;0.2319892;False;14/04/2026 4:54:14 PM:657;1776149654657;;
831;255;0.7193359;0.4300272;0.7931625;0.4258537;691.0;0.2319826;False;14/04/2026 4:54:14 PM:676;1776149654676;;
833;254;0.7207139;0.4299962;0.7931554;0.4258578;690.5;0.231984;False;14/04/2026 4:54:14 PM:696;1776149654696;;
840;254;0.7268734;0.4299382;0.8382318;0.4229043;687.8;0.2240145;False;14/04/2026 4:54:14 PM:716;1776149654716;;
848;254;0.7343988;0.4298835;0.8589661;0.4220558;685.4;0.2239635;False;14/04/2026 4:54:14 PM:735;1776149654735;;
856;254;0.741065;0.4298325;0.8589668;0.4220554;683.2;0.2239452;False;14/04/2026 4:54:14 PM:755;1776149654755;;
863;254;0.7473909;0.4298114;0.8609655;0.4254373;680.4;0.2224271;False;14/04/2026 4:54:14 PM:776;1776149654776;;
869;254;0.7523254;0.4297943;0.8609366;0.4254359;677.9;0.2222715;False;14/04/2026 4:54:14 PM:796;1776149654796;;
874;254;0.7566205;0.4297788;0.8609289;0.4254355;675.6;0.2222306;False;14/04/2026 4:54:14 PM:815;1776149654815;;
870;254;0.7531152;0.4297878;0.7124459;0.4360004;672.3;0.218283;False;14/04/2026 4:54:14 PM:835;1776149654835;;
870;254;0.753132;0.4298034;0.8036913;0.4378591;669.4;0.218295;False;14/04/2026 4:54:14 PM:855;1776149654855;;
870;254;0.7531474;0.4298172;0.8036925;0.4378586;666.7;0.2182958;False;14/04/2026 4:54:14 PM:873;1776149654873;;
870;254;0.7531622;0.4298297;0.8036975;0.4378565;664.3;0.2182984;False;14/04/2026 4:54:14 PM:892;1776149654892;;
871;254;0.7539887;0.4298883;0.8186932;0.4440059;665.1;0.2207057;False;14/04/2026 4:54:14 PM:913;1776149654913;;
872;254;0.7546464;0.4299353;0.8187047;0.4440004;665.8;0.2206744;False;14/04/2026 4:54:14 PM:931;1776149654931;;
873;254;0.7552526;0.429979;0.8187044;0.4440006;666.5;0.2206757;False;14/04/2026 4:54:14 PM:950;1776149654950;;
872;255;0.755026;0.4301156;0.7502633;0.4518925;668.6;0.2323227;False;14/04/2026 4:54:14 PM:971;1776149654971;;
872;255;0.7546831;0.4303229;0.7465395;0.4578533;670.4;0.2322079;False;14/04/2026 4:54:14 PM:990;1776149654990;;
872;255;0.7543866;0.4305079;0.7465392;0.4578534;672.1;0.2322088;False;14/04/2026 4:54:15 PM:7;1776149655007;;
871;255;0.7542446;0.4305989;0.7502534;0.4518919;673.6;0.2322443;False;14/04/2026 4:54:15 PM:30;1776149655030;;
870;255;0.752791;0.4314755;0.7247362;0.4827641;677.5;0.226359;False;14/04/2026 4:54:15 PM:51;1776149655051;;
869;255;0.7523673;0.4316567;0.7387235;0.462719;681.0;0.2258915;False;14/04/2026 4:54:15 PM:70;1776149655070;;
869;256;0.7519857;0.4318242;0.7387281;0.4627188;684.2;0.2259211;False;14/04/2026 4:54:15 PM:90;1776149655090;;
