X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
646;196;0.5591502;0.331473;0.5591502;0.331473;609.1;0.2090042;False;14/04/2026 5:38:46 PM:373;1776152326373;;
260;245;0.2254735;0.4142478;0.2697606;0.4075484;602.6;0.194894;False;14/04/2026 5:38:47 PM:399;1776152327399;;
263;245;0.2275537;0.4141854;0.2697122;0.4075625;600.7;0.1948475;False;14/04/2026 5:38:47 PM:419;1776152327419;;
265;245;0.2300685;0.4139625;0.277324;0.3973346;598.9;0.1915401;False;14/04/2026 5:38:47 PM:440;1776152327440;;
268;245;0.2322994;0.4139712;0.2812163;0.4215518;597.2;0.1914392;False;14/04/2026 5:38:47 PM:459;1776152327459;;
270;245;0.2343737;0.4139797;0.281206;0.421555;595.7;0.1914286;False;14/04/2026 5:38:47 PM:479;1776152327479;;
272;245;0.2358335;0.4137954;0.2773288;0.397333;594.4;0.1915451;False;14/04/2026 5:38:47 PM:500;1776152327500;;
270;245;0.2336272;0.4137912;0.1853397;0.4126222;595.7;0.204889;False;14/04/2026 5:38:47 PM:521;1776152327521;;
267;245;0.2312406;0.4137938;0.1773573;0.4203852;597.0;0.2047372;False;14/04/2026 5:38:47 PM:540;1776152327540;;
264;245;0.2292106;0.4137962;0.1773772;0.4203794;598.1;0.2047573;False;14/04/2026 5:38:47 PM:560;1776152327560;;
272;245;0.2360101;0.4134353;0.3192851;0.387585;599.5;0.1910738;False;14/04/2026 5:38:47 PM:580;1776152327580;;
283;245;0.24481;0.4131807;0.3457568;0.3894018;600.8;0.1909563;False;14/04/2026 5:38:47 PM:599;1776152327599;;
291;244;0.2521035;0.4129552;0.3457373;0.3894074;601.9;0.1909421;False;14/04/2026 5:38:47 PM:618;1776152327618;;
298;244;0.2583773;0.4127489;0.3457638;0.3893999;603.0;0.1909616;False;14/04/2026 5:38:47 PM:638;1776152327638;;
301;244;0.2605084;0.4123386;0.3133972;0.3796002;605.1;0.1863706;False;14/04/2026 5:38:47 PM:659;1776152327659;;
303;244;0.2622109;0.4120024;0.3133236;0.3796183;607.1;0.1862981;False;14/04/2026 5:38:47 PM:678;1776152327678;;
304;244;0.2637281;0.4116961;0.3133017;0.3796236;608.9;0.1862773;False;14/04/2026 5:38:47 PM:698;1776152327698;;
