X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
543;286;0.4702807;0.4827023;0.4702807;0.4827023;607.6;0.2754819;False;14/04/2026 4:59:10 PM:281;1776149950281;;
329;297;0.2848529;0.5022901;0.2359034;0.5998328;629.6;0.2742624;False;14/04/2026 4:59:11 PM:290;1776149951290;;
326;299;0.2824904;0.5049865;0.2455743;0.604272;634.4;0.2750377;False;14/04/2026 4:59:11 PM:309;1776149951309;;
324;300;0.2803948;0.5074604;0.2455811;0.6042708;638.8;0.2750619;False;14/04/2026 4:59:11 PM:329;1776149951329;;
328;301;0.2844831;0.5075957;0.3687179;0.5409945;638.4;0.2741963;False;14/04/2026 4:59:11 PM:350;1776149951350;;
330;301;0.2857287;0.5077702;0.3442739;0.557269;638.2;0.2748152;False;14/04/2026 4:59:11 PM:369;1776149951369;;
331;301;0.2867911;0.5079221;0.3442603;0.5572719;637.9;0.2747806;False;14/04/2026 4:59:11 PM:389;1776149951389;;
332;301;0.2877517;0.5080611;0.3443188;0.55726;637.7;0.2749133;False;14/04/2026 4:59:11 PM:409;1776149951409;;
363;299;0.3142686;0.5054376;0.4962823;0.4477827;639.8;0.290158;False;14/04/2026 4:59:11 PM:430;1776149951430;;
386;298;0.3340698;0.5033215;0.4964546;0.4477412;641.8;0.2908793;False;14/04/2026 4:59:11 PM:450;1776149951450;;
404;297;0.3498882;0.5015091;0.4964349;0.4477459;643.5;0.2907978;False;14/04/2026 4:59:11 PM:470;1776149951470;;
414;297;0.3583789;0.5014327;0.4690407;0.4945298;643.1;0.2764169;False;14/04/2026 4:59:11 PM:491;1776149951491;;
422;297;0.3650612;0.5013688;0.4692813;0.494474;642.7;0.2772006;False;14/04/2026 4:59:11 PM:510;1776149951510;;
428;297;0.3708838;0.5013104;0.4691773;0.4944981;642.3;0.2768605;False;14/04/2026 4:59:11 PM:530;1776149951530;;
439;297;0.3802162;0.5010012;0.4987299;0.4793954;646.6;0.2799442;False;14/04/2026 4:59:11 PM:551;1776149951551;;
445;296;0.3856335;0.5007763;0.4847914;0.480917;650.5;0.2807864;False;14/04/2026 4:59:11 PM:570;1776149951570;;
451;296;0.3906249;0.5005603;0.4848152;0.4809114;653.9;0.2808625;False;14/04/2026 4:59:11 PM:591;1776149951591;;
452;296;0.3910161;0.4993594;0.4399558;0.4479483;656.8;0.2569832;False;14/04/2026 4:59:11 PM:612;1776149951612;;
453;295;0.3921067;0.4978393;0.453546;0.436461;659.4;0.2573009;False;14/04/2026 4:59:11 PM:632;1776149951632;;
454;294;0.3930165;0.4965779;0.453527;0.4364713;661.7;0.2572453;False;14/04/2026 4:59:11 PM:650;1776149951650;;
455;293;0.3938591;0.4954183;0.4535603;0.4364535;663.8;0.2573414;False;14/04/2026 4:59:11 PM:670;1776149951670;;
467;293;0.4040275;0.4953897;0.5323975;0.4852285;664.3;0.2464893;False;14/04/2026 4:59:11 PM:690;1776149951690;;
476;293;0.4119538;0.4953659;0.5323942;0.4852225;664.8;0.2464871;False;14/04/2026 4:59:11 PM:710;1776149951710;;
484;293;0.4188574;0.4953439;0.532394;0.4852223;665.3;0.2464872;False;14/04/2026 4:59:11 PM:730;1776149951730;;
489;291;0.4231391;0.4908833;0.5193425;0.3838848;667.1;0.2368329;False;14/04/2026 4:59:11 PM:750;1776149951750;;
492;289;0.4263041;0.488909;0.517644;0.4077694;668.8;0.2366397;False;14/04/2026 4:59:11 PM:769;1776149951769;;
496;288;0.4291915;0.4870912;0.5176572;0.4077666;670.3;0.2366684;False;14/04/2026 4:59:11 PM:789;1776149951789;;
