X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
626;271;0.5421467;0.4580286;0.6079848;0.5203365;415.6;0.2292138;False;15/04/2026 9:02:03 PM:879;1776250923879;;
626;272;0.5418086;0.4589148;0.5280718;0.5210298;415.9;0.2198545;False;15/04/2026 9:02:03 PM:900;1776250923900;;
625;272;0.5409078;0.4592324;0.5125898;0.5084543;416.2;0.2202212;False;15/04/2026 9:02:03 PM:920;1776250923920;;
623;272;0.5393752;0.459566;0.4994931;0.510479;416.4;0.2203885;False;15/04/2026 9:02:03 PM:938;1776250923938;;
602;274;0.5209147;0.462066;0.3830528;0.5572144;416.2;0.2233472;False;15/04/2026 9:02:03 PM:959;1776250923959;;
586;275;0.5069864;0.4641217;0.3831698;0.5571838;416.0;0.2236141;False;15/04/2026 9:02:03 PM:979;1776250923979;;
573;276;0.4957816;0.4659059;0.3831587;0.5571868;415.8;0.2235879;False;15/04/2026 9:02:03 PM:998;1776250923998;;
562;277;0.4863543;0.4675161;0.3831456;0.5571902;415.6;0.2235589;False;15/04/2026 9:02:04 PM:18;1776250924018;;
559;277;0.483804;0.4686224;0.4364271;0.5438128;415.1;0.2330251;False;15/04/2026 9:02:04 PM:47;1776250924047;;
547;278;0.4738675;0.4696526;0.3639692;0.5526056;414.7;0.234821;False;15/04/2026 9:02:04 PM:67;1776250924067;;
548;278;0.4740564;0.4702846;0.4847039;0.5453305;416.2;0.2290615;False;15/04/2026 9:02:04 PM:88;1776250924088;;
548;279;0.4740537;0.4711304;0.4659177;0.5535374;417.5;0.2297076;False;15/04/2026 9:02:04 PM:107;1776250924107;;
548;279;0.4740512;0.4718902;0.465931;0.5535344;418.7;0.2297356;False;15/04/2026 9:02:04 PM:127;1776250924127;;
547;280;0.4740475;0.4725988;0.4657666;0.5535716;419.8;0.2293878;False;15/04/2026 9:02:04 PM:148;1776250924148;;
547;280;0.4734546;0.4728087;0.4428055;0.5269874;420.9;0.2427158;False;15/04/2026 9:02:04 PM:168;1776250924168;;
547;280;0.4737949;0.4729451;0.4870301;0.5309141;421.9;0.2413837;False;15/04/2026 9:02:04 PM:196;1776250924196;;
547;280;0.4732331;0.4731068;0.4429891;0.5269455;422.8;0.2432007;False;15/04/2026 9:02:04 PM:215;1776250924215;;
556;280;0.4812295;0.4734986;0.5706276;0.5032645;423.9;0.2285114;False;15/04/2026 9:02:04 PM:236;1776250924236;;
560;280;0.4846332;0.473812;0.5473115;0.5032568;425.0;0.2285812;False;15/04/2026 9:02:04 PM:255;1776250924255;;
563;281;0.4875675;0.4740928;0.5473245;0.5032492;425.9;0.2286385;False;15/04/2026 9:02:04 PM:273;1776250924273;;
566;281;0.4904004;0.4743752;0.5473117;0.5032564;426.8;0.228584;False;15/04/2026 9:02:04 PM:296;1776250924296;;
566;281;0.4901795;0.4745352;0.4772786;0.5123845;428.0;0.2171262;False;15/04/2026 9:02:04 PM:316;1776250924316;;
566;281;0.490081;0.4746891;0.481508;0.5111511;429.0;0.2170169;False;15/04/2026 9:02:04 PM:336;1776250924336;;
566;281;0.4901489;0.4748117;0.5000575;0.5240119;430.0;0.2172481;False;15/04/2026 9:02:04 PM:364;1776250924364;;
563;281;0.4872817;0.4750353;0.4323505;0.5296953;434.4;0.2169133;False;15/04/2026 9:02:04 PM:384;1776250924384;;
559;281;0.4838374;0.475114;0.4191632;0.5170984;438.5;0.2169438;False;15/04/2026 9:02:04 PM:403;1776250924403;;
556;281;0.4817569;0.475339;0.4310438;0.5303339;442.9;0.2159187;False;15/04/2026 9:02:04 PM:424;1776250924424;;
554;281;0.4800729;0.475527;0.4310144;0.5303227;446.8;0.2159043;False;15/04/2026 9:02:04 PM:444;1776250924444;;
553;282;0.4786497;0.4756908;0.4310243;0.5303266;450.4;0.2159094;False;15/04/2026 9:02:04 PM:461;1776250924461;;
551;282;0.4773418;0.4758457;0.4310157;0.5303233;453.6;0.2159048;False;15/04/2026 9:02:04 PM:481;1776250924481;;
551;282;0.4772973;0.4763016;0.4722386;0.5405569;456.9;0.2172973;False;15/04/2026 9:02:04 PM:503;1776250924503;;
551;282;0.4768513;0.4764002;0.4485923;0.5294265;459.8;0.2169034;False;15/04/2026 9:02:04 PM:530;1776250924530;;
550;282;0.4764358;0.4766259;0.4443935;0.5360838;462.4;0.2174559;False;15/04/2026 9:02:04 PM:550;1776250924550;;
549;283;0.4757643;0.477477;0.4382099;0.5534015;465.5;0.2151746;False;15/04/2026 9:02:04 PM:570;1776250924570;;
549;283;0.4752232;0.4781677;0.4382307;0.5533926;468.2;0.2152232;False;15/04/2026 9:02:04 PM:590;1776250924590;;
548;283;0.4747439;0.4787831;0.438236;0.5533903;470.7;0.2152352;False;15/04/2026 9:02:04 PM:609;1776250924609;;
548;284;0.4743154;0.4793355;0.4382263;0.5533943;472.9;0.2152134;False;15/04/2026 9:02:04 PM:628;1776250924628;;
548;284;0.4742472;0.4794243;0.4553205;0.540255;473.9;0.2191292;False;15/04/2026 9:02:04 PM:651;1776250924651;;
548;284;0.4741927;0.4794954;0.4553299;0.5402449;474.7;0.2191698;False;15/04/2026 9:02:04 PM:670;1776250924670;;
