X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
381;281;0.331028;0.4743473;0.2375518;0.6030666;402.6;0.2134942;False;11/04/2026 10:59:49 AM:534;1775869189534;;
380;283;0.3307107;0.4765968;0.3236175;0.6228537;401.5;0.2229214;False;11/04/2026 10:59:49 AM:554;1775869189554;;
380;284;0.3303269;0.478662;0.3186831;0.6264056;400.5;0.2230801;False;11/04/2026 10:59:49 AM:573;1775869189573;;
379;285;0.3299921;0.4804936;0.3186717;0.6264139;399.5;0.2230557;False;11/04/2026 10:59:49 AM:591;1775869189591;;
379;286;0.3296857;0.4821978;0.318667;0.6264174;398.7;0.2230456;False;11/04/2026 10:59:49 AM:609;1775869189609;;
369;286;0.3212306;0.4828005;0.2018118;0.6112762;399.4;0.2111879;False;11/04/2026 10:59:49 AM:631;1775869189631;;
362;286;0.3146333;0.483119;0.201351;0.6079903;400.1;0.2112439;False;11/04/2026 10:59:49 AM:650;1775869189650;;
354;287;0.3082965;0.4834444;0.2013504;0.6079941;400.7;0.2112348;False;11/04/2026 10:59:49 AM:671;1775869189671;;
354;287;0.3082127;0.4843108;0.2631703;0.5835943;399.8;0.2180938;False;11/04/2026 10:59:49 AM:693;1775869189693;;
354;288;0.3078551;0.4852199;0.2740907;0.5781012;399.0;0.2182335;False;11/04/2026 10:59:49 AM:713;1775869189713;;
354;288;0.3075595;0.4859723;0.2740793;0.578113;398.3;0.218203;False;11/04/2026 10:59:49 AM:732;1775869189732;;
345;289;0.3001761;0.4866746;0.1855516;0.6093377;397.4;0.2152126;False;11/04/2026 10:59:49 AM:752;1775869189752;;
338;289;0.2944868;0.4872419;0.1855503;0.6093222;396.7;0.2152498;False;11/04/2026 10:59:49 AM:771;1775869189771;;
334;289;0.2910148;0.4874331;0.1984228;0.6027663;396.0;0.2152669;False;11/04/2026 10:59:49 AM:790;1775869189790;;
334;290;0.2908177;0.4884161;0.2382766;0.6172462;395.0;0.2243494;False;11/04/2026 10:59:49 AM:809;1775869189809;;
334;290;0.2906548;0.4892235;0.2382749;0.6172279;394.2;0.2244122;False;11/04/2026 10:59:49 AM:828;1775869189828;;
334;291;0.2905113;0.489931;0.2382746;0.6172249;393.4;0.2244221;False;11/04/2026 10:59:49 AM:846;1775869189846;;
334;291;0.290374;0.4906036;0.2382744;0.6172221;392.7;0.2244319;False;11/04/2026 10:59:49 AM:864;1775869189864;;
332;293;0.2886386;0.4941235;0.2133878;0.6563271;392.6;0.2123577;False;11/04/2026 10:59:49 AM:886;1775869189886;;
330;295;0.2872084;0.4970279;0.2134048;0.6562991;392.5;0.212424;False;11/04/2026 10:59:49 AM:905;1775869189905;;
329;296;0.2859234;0.49964;0.2133985;0.656309;392.4;0.2124008;False;11/04/2026 10:59:49 AM:925;1775869189925;;
327;298;0.2848153;0.501895;0.2134008;0.6563058;392.3;0.2124079;False;11/04/2026 10:59:49 AM:944;1775869189944;;
334;298;0.2906281;0.5024849;0.3460586;0.6136764;391.7;0.2110401;False;11/04/2026 10:59:49 AM:967;1775869189967;;
339;298;0.2947454;0.5029357;0.346052;0.613682;391.2;0.2110269;False;11/04/2026 10:59:49 AM:987;1775869189987;;
343;299;0.2986384;0.5033978;0.3460865;0.6136518;390.8;0.2110984;False;11/04/2026 10:59:50 AM:10;1775869190010;;
346;299;0.3013151;0.5045743;0.3432088;0.6407096;391.6;0.2120793;False;11/04/2026 10:59:50 AM:31;1775869190031;;
349;300;0.3034056;0.505524;0.3433882;0.6406249;392.4;0.2123297;False;11/04/2026 10:59:50 AM:50;1775869190050;;
351;300;0.3051577;0.5063515;0.34341;0.6406147;393.1;0.2123598;False;11/04/2026 10:59:50 AM:69;1775869190069;;
355;301;0.3085105;0.5069409;0.3639509;0.6141611;393.0;0.2134438;False;11/04/2026 10:59:50 AM:89;1775869190089;;
358;301;0.3114681;0.507489;0.3640442;0.6141154;392.9;0.2135816;False;11/04/2026 10:59:50 AM:110;1775869190110;;
360;301;0.3134255;0.5080732;0.3594719;0.6105207;392.9;0.2133533;False;11/04/2026 10:59:50 AM:130;1775869190130;;
452;302;0.3928157;0.5089125;0.6692046;0.5309017;393.3;0.2119292;False;11/04/2026 10:59:50 AM:150;1775869190150;;
507;302;0.4411049;0.5094433;0.655158;0.5252718;393.6;0.2121911;False;11/04/2026 10:59:50 AM:168;1775869190168;;
548;302;0.4769219;0.5099027;0.6551507;0.5252743;393.9;0.2121851;False;11/04/2026 10:59:50 AM:186;1775869190186;;
580;303;0.5043252;0.5103068;0.6551931;0.5252597;394.2;0.212219;False;11/04/2026 10:59:50 AM:204;1775869190204;;
626;303;0.5440739;0.5109374;0.7164375;0.5453319;396.1;0.2128246;False;11/04/2026 10:59:50 AM:225;1775869190225;;
657;303;0.5712283;0.5114406;0.7166061;0.5452805;397.9;0.2129577;False;11/04/2026 10:59:50 AM:243;1775869190243;;
