X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
715;318;0.619077;0.5367623;0.619077;0.5367623;532.8;0.2311551;False;15/04/2026 8:39:38 PM:857;1776249578857;;
554;255;0.4796754;0.4306898;0.5033489;0.4894877;541.4;0.233639;False;15/04/2026 8:39:39 PM:896;1776249579896;;
554;257;0.4799933;0.4337796;0.537226;0.4944753;541.5;0.2333045;False;15/04/2026 8:39:39 PM:917;1776249579917;;
555;258;0.4803609;0.4354916;0.4921875;0.4793448;541.6;0.2336451;False;15/04/2026 8:39:39 PM:936;1776249579936;;
555;259;0.4808406;0.4378389;0.5373006;0.4944552;541.7;0.2334914;False;15/04/2026 8:39:39 PM:956;1776249579956;;
556;260;0.4814179;0.4387558;0.5401385;0.4720162;544.7;0.2259915;False;15/04/2026 8:39:39 PM:975;1776249579975;;
556;260;0.4817977;0.4389252;0.5145211;0.4502395;547.3;0.2263531;False;15/04/2026 8:39:39 PM:995;1776249579995;;
557;260;0.4821413;0.4390781;0.514486;0.4502527;549.7;0.2262917;False;15/04/2026 8:39:40 PM:14;1776249580014;;
557;260;0.48241;0.4390461;0.4930245;0.4268064;551.9;0.226364;False;15/04/2026 8:39:40 PM:33;1776249580033;;
538;260;0.4658912;0.4387265;0.3503887;0.401269;554.9;0.211443;False;15/04/2026 8:39:40 PM:53;1776249580053;;
525;260;0.4542184;0.4384761;0.3504317;0.4012614;557.5;0.2115415;False;15/04/2026 8:39:40 PM:71;1776249580071;;
508;259;0.4400215;0.4381745;0.3256088;0.3981232;560.0;0.2115702;False;15/04/2026 8:39:40 PM:89;1776249580089;;
509;260;0.4407536;0.4390956;0.4887962;0.4748866;559.1;0.2253902;False;15/04/2026 8:39:40 PM:110;1776249580110;;
513;260;0.4444659;0.4397479;0.5301404;0.4727554;558.4;0.2255531;False;15/04/2026 8:39:40 PM:128;1776249580128;;
517;261;0.4477985;0.4403463;0.5301407;0.4727552;557.7;0.225554;False;15/04/2026 8:39:40 PM:148;1776249580148;;
522;262;0.4523822;0.4420389;0.5457839;0.5015157;556.6;0.2454138;False;15/04/2026 8:39:40 PM:167;1776249580167;;
523;262;0.4527526;0.4426752;0.5007799;0.4810331;555.6;0.245496;False;15/04/2026 8:39:40 PM:186;1776249580186;;
523;262;0.4530713;0.4432183;0.5007748;0.4810354;554.8;0.2454832;False;15/04/2026 8:39:40 PM:205;1776249580205;;
524;263;0.4533522;0.4436929;0.5007798;0.4810331;554.0;0.2454948;False;15/04/2026 8:39:40 PM:223;1776249580223;;
524;263;0.4536116;0.4441279;0.5007815;0.4810324;553.3;0.2455;False;15/04/2026 8:39:40 PM:242;1776249580242;;
522;263;0.4515674;0.4444866;0.4188002;0.4788749;554.1;0.2326488;False;15/04/2026 8:39:40 PM:262;1776249580262;;
520;263;0.449982;0.4447769;0.4188671;0.4788409;554.9;0.2328403;False;15/04/2026 8:39:40 PM:281;1776249580281;;
518;263;0.4485834;0.4450433;0.4188516;0.4788488;555.7;0.2327961;False;15/04/2026 8:39:40 PM:300;1776249580300;;
518;264;0.4487471;0.4453652;0.4787628;0.481699;555.3;0.2368364;False;15/04/2026 8:39:40 PM:321;1776249580321;;
518;264;0.4488833;0.4456317;0.4787659;0.4816973;555.0;0.2368477;False;15/04/2026 8:39:40 PM:341;1776249580341;;
519;264;0.4489988;0.445856;0.4787793;0.4816907;554.7;0.2368954;False;15/04/2026 8:39:40 PM:358;1776249580358;;
557;263;0.4825241;0.4440734;0.6810572;0.3896223;554.9;0.2329637;False;15/04/2026 8:39:40 PM:378;1776249580378;;
585;262;0.5069076;0.4426339;0.6810612;0.3896191;555.0;0.2330647;False;15/04/2026 8:39:40 PM:398;1776249580398;;
609;261;0.5273606;0.4412996;0.6810624;0.3896183;555.2;0.2330926;False;15/04/2026 8:39:40 PM:418;1776249580418;;
625;261;0.5413324;0.4417735;0.6706913;0.4771343;554.1;0.2327572;False;15/04/2026 8:39:40 PM:437;1776249580437;;
636;262;0.5504876;0.4420441;0.6616731;0.471879;553.2;0.2330753;False;15/04/2026 8:39:40 PM:455;1776249580455;;
645;262;0.5581626;0.4422861;0.6616718;0.4718802;552.3;0.2330575;False;15/04/2026 8:39:40 PM:473;1776249580473;;
652;262;0.5647323;0.4425059;0.6616716;0.4718806;551.6;0.2330525;False;15/04/2026 8:39:40 PM:491;1776249580491;;
679;262;0.5875501;0.442151;0.7524992;0.4185708;547.7;0.2333595;False;15/04/2026 8:39:40 PM:511;1776249580511;;
698;262;0.6042742;0.4418641;0.7525387;0.4185247;544.1;0.2338465;False;15/04/2026 8:39:40 PM:529;1776249580529;;
716;261;0.6201626;0.441315;0.7619646;0.4069414;541.0;0.2339096;False;15/04/2026 8:39:40 PM:548;1776249580548;;
780;261;0.6754081;0.4412473;0.9169147;0.4294674;538.6;0.241848;False;15/04/2026 8:39:40 PM:568;1776249580568;;
