X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
357;237;0.3092295;0.3995101;0.3457802;0.4231698;634.5;0.2656801;False;14/04/2026 2:52:26 PM:32;1776142346032;;
357;237;0.3091671;0.400568;0.3014132;0.4667346;638.8;0.2675331;False;14/04/2026 2:52:26 PM:53;1776142346053;;
383;240;0.3321169;0.4042766;0.4838833;0.511973;636.6;0.2816629;False;14/04/2026 2:52:26 PM:74;1776142346074;;
403;241;0.3489523;0.4067995;0.4709437;0.4984615;634.5;0.2803651;False;14/04/2026 2:52:26 PM:99;1776142346099;;
433;242;0.3752728;0.4079659;0.5177981;0.4799532;632.7;0.2784758;False;14/04/2026 2:52:26 PM:128;1776142346128;;
438;242;0.3794892;0.4086132;0.4460669;0.4764331;633.8;0.2673305;False;14/04/2026 2:52:26 PM:150;1776142346150;;
439;243;0.3800074;0.409759;0.4058212;0.4894049;634.8;0.2682188;False;14/04/2026 2:52:26 PM:172;1776142346172;;
442;243;0.3831669;0.4101787;0.4459426;0.4764731;635.7;0.2668717;False;14/04/2026 2:52:26 PM:193;1776142346193;;
444;244;0.3842759;0.4118088;0.4225089;0.500085;636.5;0.283282;False;14/04/2026 2:52:26 PM:218;1776142346218;;
445;244;0.385759;0.4121338;0.4327381;0.4790899;637.2;0.2821561;False;14/04/2026 2:52:26 PM:240;1776142346240;;
448;245;0.3878145;0.4125105;0.4410416;0.4807094;635.2;0.2755786;False;14/04/2026 2:52:26 PM:264;1776142346264;;
449;245;0.3892261;0.4127741;0.4411225;0.480683;633.5;0.2759001;False;14/04/2026 2:52:26 PM:283;1776142346283;;
451;245;0.3906232;0.4130403;0.4411971;0.4806585;631.9;0.2761986;False;14/04/2026 2:52:26 PM:306;1776142346306;;
