X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
504;254;0.4387456;0.4285618;0.4478497;0.5878606;473.7;0.2210116;False;11/04/2026 11:00:29 AM:754;1775869229754;;
505;258;0.4387602;0.4354781;0.44786;0.587865;471.8;0.2210203;False;11/04/2026 11:00:29 AM:773;1775869229773;;
505;262;0.4387736;0.4415803;0.4478592;0.5878648;470.2;0.2210199;False;11/04/2026 11:00:29 AM:792;1775869229792;;
504;266;0.4386353;0.4482369;0.4288744;0.5993559;469.0;0.2212552;False;11/04/2026 11:00:29 AM:811;1775869229811;;
504;269;0.4380706;0.4539267;0.4140159;0.6020263;468.0;0.2212525;False;11/04/2026 11:00:29 AM:831;1775869229831;;
503;272;0.4375586;0.459017;0.4140179;0.6020288;467.1;0.2212528;False;11/04/2026 11:00:29 AM:851;1775869229851;;
498;273;0.4334317;0.4609097;0.3637858;0.5681477;466.0;0.2174528;False;11/04/2026 11:00:29 AM:870;1775869229870;;
496;274;0.4314387;0.462386;0.3796512;0.5660317;465.0;0.2173774;False;11/04/2026 11:00:29 AM:889;1775869229889;;
494;275;0.4297272;0.4636828;0.3796696;0.5660379;464.1;0.2173958;False;11/04/2026 11:00:29 AM:907;1775869229907;;
493;276;0.4287424;0.4646788;0.3896565;0.5611556;463.0;0.2248407;False;11/04/2026 11:00:29 AM:928;1775869229928;;
492;276;0.4279503;0.46549;0.3896514;0.5611506;462.1;0.2248377;False;11/04/2026 11:00:29 AM:947;1775869229947;;
491;276;0.4272658;0.4661973;0.3896338;0.5611317;461.2;0.2248268;False;11/04/2026 11:00:29 AM:965;1775869229965;;
491;277;0.4266631;0.4668264;0.3896305;0.5611284;460.5;0.2248249;False;11/04/2026 11:00:29 AM:984;1775869229984;;
491;277;0.4266363;0.4673559;0.4073779;0.5589938;459.3;0.2303111;False;11/04/2026 11:00:30 AM:4;1775869230004;;
488;278;0.4243595;0.4686264;0.3613308;0.577079;458.3;0.2303084;False;11/04/2026 11:00:30 AM:24;1775869230024;;
486;279;0.4223703;0.4697621;0.3613362;0.5770831;457.3;0.230309;False;11/04/2026 11:00:30 AM:43;1775869230043;;
484;279;0.4205483;0.4708258;0.3613499;0.5770926;456.5;0.2303101;False;11/04/2026 11:00:30 AM:63;1775869230063;;
