X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
376;260;0.3253374;0.4385156;0.4537329;0.5130491;506.9;0.2177867;False;15/04/2026 9:02:29 PM:476;1776250949476;;
388;261;0.3363389;0.441253;0.4537365;0.5130467;507.6;0.2177985;False;15/04/2026 9:02:29 PM:497;1776250949497;;
393;263;0.3406269;0.4435946;0.4198354;0.5136131;508.2;0.2178279;False;15/04/2026 9:02:29 PM:517;1776250949517;;
383;265;0.3320886;0.4469195;0.2463214;0.5308437;509.4;0.2231816;False;15/04/2026 9:02:29 PM:539;1776250949539;;
376;266;0.3256297;0.4495556;0.2463485;0.5308324;510.5;0.2232502;False;15/04/2026 9:02:29 PM:559;1776250949559;;
370;267;0.3204407;0.451761;0.2463519;0.530831;511.5;0.2232588;False;15/04/2026 9:02:29 PM:578;1776250949578;;
365;269;0.3157855;0.4538181;0.2463566;0.530829;512.4;0.2232708;False;15/04/2026 9:02:29 PM:598;1776250949598;;
380;270;0.328969;0.4556999;0.4467058;0.5318491;513.5;0.2154283;False;15/04/2026 9:02:29 PM:620;1776250949620;;
381;271;0.3300107;0.4575765;0.3671657;0.5388243;514.4;0.2154491;False;15/04/2026 9:02:29 PM:640;1776250949640;;
382;272;0.3309119;0.4592075;0.3671655;0.5388246;515.2;0.2154487;False;15/04/2026 9:02:29 PM:659;1776250949659;;
384;274;0.3329571;0.4626499;0.3848811;0.5678656;515.2;0.2152791;False;15/04/2026 9:02:29 PM:680;1776250949680;;
385;275;0.3336638;0.4647986;0.370054;0.5601231;515.1;0.215374;False;15/04/2026 9:02:29 PM:700;1776250949700;;
386;276;0.3343101;0.4667524;0.3700874;0.5601107;515.0;0.215448;False;15/04/2026 9:02:29 PM:719;1776250949719;;
413;279;0.3575959;0.471536;0.4782232;0.5746149;514.3;0.2170903;False;15/04/2026 9:02:29 PM:761;1776250949761;;
418;281;0.3621353;0.4740533;0.4449219;0.5830973;513.7;0.2174778;False;15/04/2026 9:02:29 PM:781;1776250949781;;
419;282;0.3625341;0.4758539;0.3981014;0.5768591;513.1;0.2177859;False;15/04/2026 9:02:29 PM:800;1776250949800;;
410;283;0.3547398;0.477695;0.2726333;0.5797302;511.3;0.2149169;False;15/04/2026 9:02:29 PM:821;1776250949821;;
403;283;0.348713;0.4787587;0.2720508;0.57131;509.8;0.2149622;False;15/04/2026 9:02:29 PM:841;1776250949841;;
397;284;0.3437387;0.4796892;0.2720526;0.5713086;508.4;0.2149677;False;15/04/2026 9:02:29 PM:859;1776250949859;;
389;284;0.336557;0.4800382;0.2509291;0.5588045;509.5;0.2169261;False;15/04/2026 9:02:29 PM:880;1776250949880;;
382;284;0.3309041;0.4803321;0.250945;0.5587987;510.5;0.216959;False;15/04/2026 9:02:29 PM:898;1776250949898;;
376;285;0.3258639;0.480612;0.2509345;0.5588025;511.5;0.2169372;False;15/04/2026 9:02:29 PM:920;1776250949920;;
383;286;0.3320291;0.4824589;0.4001029;0.5825656;511.8;0.2082385;False;15/04/2026 9:02:29 PM:950;1776250949950;;
385;286;0.3332509;0.4832247;0.3721407;0.5758487;512.1;0.208797;False;15/04/2026 9:02:29 PM:971;1776250949971;;
386;286;0.3343007;0.4838984;0.3721146;0.5758589;512.4;0.2087447;False;15/04/2026 9:02:29 PM:990;1776250949990;;
388;287;0.3364453;0.4856154;0.3897031;0.5961674;511.7;0.2220531;False;15/04/2026 9:02:30 PM:11;1776250950011;;
389;288;0.3368251;0.4862082;0.3649867;0.5803124;511.1;0.2221864;False;15/04/2026 9:02:30 PM:31;1776250950031;;
389;288;0.3371612;0.4867346;0.365019;0.5803004;510.6;0.2222471;False;15/04/2026 9:02:30 PM:49;1776250950049;;
383;288;0.3321535;0.4867663;0.2648897;0.5685694;509.1;0.2328216;False;15/04/2026 9:02:30 PM:71;1776250950071;;
383;288;0.3321573;0.4870501;0.3413243;0.5614671;507.8;0.2324654;False;15/04/2026 9:02:30 PM:99;1776250950099;;
379;288;0.3282746;0.4871095;0.2649144;0.5685583;506.6;0.2328872;False;15/04/2026 9:02:30 PM:119;1776250950119;;
380;289;0.3289495;0.4880423;0.358925;0.5882109;506.9;0.2263198;False;15/04/2026 9:02:30 PM:140;1776250950140;;
380;289;0.3294892;0.4887942;0.3589593;0.5881912;507.2;0.2264097;False;15/04/2026 9:02:30 PM:159;1776250950159;;
381;290;0.3299763;0.4894801;0.3589611;0.5881902;507.4;0.2264151;False;15/04/2026 9:02:30 PM:179;1776250950179;;
381;290;0.3304289;0.4901263;0.3589377;0.5882035;507.6;0.2263541;False;15/04/2026 9:02:30 PM:201;1776250950201;;
392;290;0.3396447;0.4905761;0.445832;0.5607062;505.1;0.2169644;False;15/04/2026 9:02:30 PM:222;1776250950222;;
401;291;0.3473958;0.4912031;0.4344974;0.5572826;502.8;0.2166433;False;15/04/2026 9:02:30 PM:250;1776250950250;;
405;291;0.3505604;0.4914303;0.4206867;0.5641135;500.8;0.2170516;False;15/04/2026 9:02:30 PM:271;1776250950271;;
478;291;0.4143094;0.4920849;0.6662508;0.5234843;501.4;0.2224474;False;15/04/2026 9:02:30 PM:292;1776250950292;;
529;292;0.4583875;0.4926276;0.6674255;0.5260276;502.0;0.2225554;False;15/04/2026 9:02:30 PM:312;1776250950312;;
567;292;0.4910667;0.4930992;0.6662505;0.5234761;502.6;0.2225137;False;15/04/2026 9:02:30 PM:332;1776250950332;;
649;292;0.5614738;0.4934737;0.8014195;0.5126985;502.6;0.2135191;False;15/04/2026 9:02:30 PM:354;1776250950354;;
699;292;0.6054152;0.4936834;0.7962498;0.5048881;502.7;0.2135882;False;15/04/2026 9:02:30 PM:373;1776250950373;;
754;292;0.6524832;0.494042;0.8116004;0.5257497;502.7;0.2133168;False;15/04/2026 9:02:30 PM:400;1776250950400;;
785;292;0.6796079;0.4940925;0.8149359;0.496612;502.2;0.2106158;False;15/04/2026 9:02:30 PM:420;1776250950420;;
804;292;0.6957387;0.4940774;0.8009118;0.4932269;501.7;0.2106359;False;15/04/2026 9:02:30 PM:440;1776250950440;;
823;293;0.7125368;0.4941177;0.8149363;0.4966121;501.3;0.2106151;False;15/04/2026 9:02:30 PM:461;1776250950461;;
832;292;0.719811;0.493794;0.7820114;0.4791313;501.6;0.2241836;False;15/04/2026 9:02:30 PM:483;1776250950483;;
840;292;0.7270477;0.4935403;0.7926655;0.480005;501.9;0.2243132;False;15/04/2026 9:02:30 PM:504;1776250950504;;
845;292;0.7313035;0.493312;0.7820137;0.4791263;502.2;0.2242339;False;15/04/2026 9:02:30 PM:523;1776250950523;;
852;292;0.7374715;0.4932368;0.7927632;0.4879764;502.4;0.2238472;False;15/04/2026 9:02:30 PM:551;1776250950551;;
858;292;0.7429874;0.4935281;0.8050193;0.5280241;502.3;0.2221071;False;15/04/2026 9:02:30 PM:573;1776250950573;;
863;292;0.7466702;0.4935773;0.8008873;0.5167848;502.3;0.2223276;False;15/04/2026 9:02:30 PM:593;1776250950593;;
871;292;0.7537369;0.4935922;0.8320912;0.5108271;502.4;0.2255301;False;15/04/2026 9:02:30 PM:614;1776250950614;;
876;292;0.7578865;0.4936238;0.8214861;0.4996684;502.5;0.2256095;False;15/04/2026 9:02:30 PM:633;1776250950633;;
880;292;0.7614013;0.493652;0.8214849;0.4996663;502.6;0.2256316;False;15/04/2026 9:02:30 PM:653;1776250950653;;
883;292;0.7643894;0.4936773;0.8214859;0.4996677;502.7;0.2256166;False;15/04/2026 9:02:30 PM:673;1776250950673;;
886;292;0.7667301;0.493095;0.8168202;0.4639056;502.0;0.2303076;False;15/04/2026 9:02:30 PM:694;1776250950694;;
888;292;0.7686815;0.4928754;0.8116188;0.4775335;501.4;0.2296207;False;15/04/2026 9:02:30 PM:722;1776250950722;;
889;292;0.7693607;0.4930955;0.8008817;0.5188857;502.4;0.2287572;False;15/04/2026 9:02:30 PM:742;1776250950742;;
890;292;0.7702665;0.4931459;0.8088122;0.5093397;503.3;0.2289129;False;15/04/2026 9:02:30 PM:762;1776250950762;;
891;292;0.7710741;0.493192;0.808813;0.509338;504.0;0.2289357;False;15/04/2026 9:02:30 PM:781;1776250950781;;
883;292;0.7640032;0.493507;0.6832767;0.5253446;501.0;0.2245651;False;15/04/2026 9:02:30 PM:803;1776250950803;;
877;292;0.7588792;0.4937491;0.6832777;0.5253368;498.3;0.2246375;False;15/04/2026 9:02:30 PM:821;1776250950821;;
869;292;0.7521966;0.4938926;0.6660774;0.5207184;495.9;0.2247158;False;15/04/2026 9:02:30 PM:841;1776250950841;;
865;293;0.7489728;0.4941455;0.6899652;0.5265329;493.7;0.2245445;False;15/04/2026 9:02:30 PM:862;1776250950862;;
858;293;0.7430256;0.4949305;0.6721044;0.5404295;496.7;0.2134803;False;15/04/2026 9:02:30 PM:892;1776250950892;;
856;293;0.7407345;0.4949734;0.6834465;0.5198941;499.4;0.2140933;False;15/04/2026 9:02:30 PM:911;1776250950911;;
854;293;0.7388179;0.4950106;0.6834475;0.5198913;501.8;0.2141323;False;15/04/2026 9:02:30 PM:931;1776250950931;;
785;293;0.6796449;0.4951289;0.4353167;0.5255021;502.1;0.2148973;False;15/04/2026 9:02:30 PM:952;1776250950952;;
754;293;0.6530496;0.4951411;0.4867948;0.5166849;502.4;0.2149629;False;15/04/2026 9:02:30 PM:970;1776250950970;;
730;293;0.6321702;0.4951523;0.4867947;0.5166852;502.7;0.2149597;False;15/04/2026 9:02:30 PM:991;1776250950991;;
645;294;0.5581833;0.497081;0.3075734;0.5738214;505.5;0.2109187;False;15/04/2026 9:02:31 PM:12;1776250951012;;
551;295;0.4767943;0.4984776;0.2576447;0.5634594;508.1;0.2107759;False;15/04/2026 9:02:31 PM:39;1776250951039;;
