X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
876;255;0.7580603;0.4307453;0.7366362;0.4678103;458.6;0.2243623;False;14/04/2026 3:00:19 PM:907;1776142819907;;
874;256;0.7566416;0.4313136;0.7256345;0.4583818;459.2;0.2244215;False;14/04/2026 3:00:19 PM:927;1776142819927;;
873;256;0.7553943;0.4318241;0.7256255;0.4583683;459.7;0.224445;False;14/04/2026 3:00:19 PM:946;1776142819946;;
875;256;0.7572929;0.4318007;0.7785617;0.427069;460.3;0.1979334;False;14/04/2026 3:00:19 PM:968;1776142819968;;
877;256;0.7586887;0.4317821;0.7785304;0.4270532;460.8;0.197882;False;14/04/2026 3:00:19 PM:988;1776142819988;;
879;256;0.7607383;0.4317696;0.7899933;0.4216131;461.2;0.1978738;False;14/04/2026 3:00:20 PM:7;1776142820007;;
892;255;0.7723081;0.4307974;0.8583812;0.3790817;463.2;0.1604199;False;14/04/2026 3:00:20 PM:30;1776142820030;;
902;255;0.7805146;0.4300455;0.8583822;0.3790823;464.9;0.1604197;False;14/04/2026 3:00:20 PM:50;1776142820050;;
909;255;0.7868701;0.4294182;0.8583637;0.3790718;466.5;0.1604231;False;14/04/2026 3:00:20 PM:69;1776142820069;;
908;253;0.7856407;0.4259326;0.7306918;0.3292304;473.6;0.1448442;False;14/04/2026 3:00:20 PM:92;1776142820092;;
907;251;0.784676;0.4232272;0.7306913;0.3292276;480.0;0.1448475;False;14/04/2026 3:00:20 PM:112;1776142820112;;
906;248;0.7843133;0.419053;0.7397767;0.3021463;485.8;0.1448819;False;14/04/2026 3:00:20 PM:131;1776142820131;;
906;248;0.7840624;0.4177368;0.7680832;0.339744;487.7;0.1781647;False;14/04/2026 3:00:20 PM:151;1776142820151;;
906;246;0.7842824;0.4153156;0.7907105;0.318906;489.4;0.1781727;False;14/04/2026 3:00:20 PM:173;1776142820173;;
906;245;0.7844505;0.4134464;0.7906991;0.3188849;491.0;0.1781838;False;14/04/2026 3:00:20 PM:191;1776142820191;;
907;244;0.7849007;0.4108112;0.7990507;0.3038545;492.4;0.1781922;False;14/04/2026 3:00:20 PM:211;1776142820211;;
907;240;0.7847937;0.4050143;0.7590644;0.2647829;493.4;0.201391;False;14/04/2026 3:00:20 PM:231;1776142820231;;
907;236;0.7846047;0.3988726;0.7550238;0.2454636;494.3;0.2014326;False;14/04/2026 3:00:20 PM:252;1776142820252;;
906;233;0.7844295;0.3933711;0.7550129;0.2454585;495.1;0.2014557;False;14/04/2026 3:00:20 PM:271;1776142820271;;
906;230;0.7842654;0.3883643;0.755027;0.2454652;495.8;0.2014254;False;14/04/2026 3:00:20 PM:292;1776142820292;;
906;229;0.784565;0.3871078;0.7948152;0.2875794;497.5;0.2046214;False;14/04/2026 3:00:20 PM:313;1776142820313;;
907;228;0.7853844;0.3854037;0.8100075;0.2727968;499.0;0.2044931;False;14/04/2026 3:00:20 PM:331;1776142820331;;
908;227;0.7861705;0.3837392;0.8100114;0.2727964;500.3;0.2044982;False;14/04/2026 3:00:20 PM:351;1776142820351;;
903;227;0.7814605;0.383293;0.7056646;0.3683732;499.2;0.2087254;False;14/04/2026 3:00:20 PM:373;1776142820373;;
